,created_at,text,geo,coordinates,place
40,Sun Sep 22 13:12:25 +0000 2019,ප්‍රේමය නම් ❤️ #bookfair2019 #onelove @ Arcade Independence Square https://t.co/UP5W09H8Ia,"{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
41,Sun Sep 22 08:12:43 +0000 2019,"I'm at Arcade Independence Square in Colombo, Western Province https://t.co/7YNGeRZ3JO","{'type': 'Point', 'coordinates': [6.90287785, 79.86885362]}","{'type': 'Point', 'coordinates': [79.86885362, 6.90287785]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
42,Sat Sep 21 11:14:17 +0000 2019,"Finall had them 😍
#indiafood #panipuri #massala #foodlover #foodie @ Arcade Independence Square https://t.co/bPUEsszR1j","{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
43,Sun Sep 01 17:16:26 +0000 2019,"🔥🔥🔥🔥🔥
#friends #arcadeindependencesquare #sl @ Arcade Independence Square https://t.co/TlKZtzWPGe","{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
44,Sun Sep 01 17:02:53 +0000 2019,Freedom comes in different ways... 😝 @ Arcade Independence Square https://t.co/2ZcdZmkE0m,"{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
45,Sun Sep 01 16:58:48 +0000 2019,PC: maverick_beast95 🔥🔥 @ Arcade Independence Square https://t.co/3jBJkawRSO,"{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
46,Sun Sep 01 16:56:55 +0000 2019,"😝🖤🔥
#FoodFest #arcadeindependencesquare @ Arcade Independence Square https://t.co/ZK9fg4klpo","{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
47,Sat Aug 31 12:19:39 +0000 2019,#officegang #contentmarketingteam #Colombo #2k19 @ Arcade Independence Square https://t.co/azL0qfy68p,"{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
48,Wed Jul 17 13:04:48 +0000 2019,#bikediaries What better way than to celebrate the freedom of a 1300 km on the bike than to savour it at Independen… https://t.co/xglQaa11by,"{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
49,Wed Jul 10 00:06:44 +0000 2019,TRAVEL Is The Healthiest Addiction 💋 @ Arcade Independence Square https://t.co/kV7O9xnR3k,"{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
50,Tue Jun 18 09:17:16 +0000 2019,Simplicity is the ultimate sophistication.♥️🥂 @ Arcade Independence Square https://t.co/hkwlGR2FeQ,"{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
51,Sun Jun 16 12:03:41 +0000 2019,"Sometimes you have to walk along in life to get the best out of it ! 

#wakingalong #makingeffortt #togetthingsdone… https://t.co/Fh0k8s4mPL","{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
52,Fri Apr 19 05:32:06 +0000 2019,F R E E @ Arcade Independence Square https://t.co/mUlZR4FwcN,"{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
53,Sun Apr 07 04:36:51 +0000 2019,"Codorniu Sunday Brunch  @asylumrl for a nice way to spend a Sunday.
#wheremyworktakesme #TogLife #photography… https://t.co/qtWaBMBP2L","{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
54,Sun Mar 03 00:48:19 +0000 2019,"""I'm not great at the advice. Can I interest you in a sarcastic comment?""
~Chandler Bing @ Arcade Independence Squa… https://t.co/5OF34kfOE5","{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
55,Tue Feb 19 19:24:51 +0000 2019,නිළමේ @ Arcade Independence Square https://t.co/hAbO1S7TKP,"{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
56,Sun Feb 17 17:15:20 +0000 2019,#Sundays #Colombo #islandlife @ Arcade Independence Square https://t.co/XfqXuog79E,"{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
57,Sun Feb 17 15:18:16 +0000 2019,"I'm at Arcade Independence Square in Colombo, Western Province https://t.co/sDFSbOYRyw https://t.co/63go5VVj9J","{'type': 'Point', 'coordinates': [6.90287785, 79.86885362]}","{'type': 'Point', 'coordinates': [79.86885362, 6.90287785]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
58,Wed Jan 09 06:23:30 +0000 2019,"Arcade Independence Square
.
The Arcade Independence Square is a shopping complex in the city of Colombo in Sri Lan… https://t.co/mNfeeFyiCV","{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
59,Thu Jan 03 15:09:58 +0000 2019,"""isn't this so random?, nah it's more like candid 😍😍😍"" #brother #meetup #accordingtoher❤️ @ Arcade Independence Squ… https://t.co/ElaGUdcDi3","{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
60,Sun Dec 23 07:04:34 +0000 2018,#Colombo #ArcadeIndependentSquare #Huawei #Nova3i #Nightshopt #Noedit #tag4morelikes #oooo #camera #srilanka… https://t.co/3r5eVJPvnR,"{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
61,Fri Dec 21 13:10:48 +0000 2018,awwww this is the christmassiest i’ve felt this whole month @ Arcade Independence Square https://t.co/dmvWbp7ODF,"{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
62,Mon Dec 17 02:51:13 +0000 2018,Just posted a photo @ Arcade Independence Square https://t.co/47ypcOseKr,"{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
63,Fri Dec 07 07:30:51 +0000 2018,I'm at Dialog Arcade - Panadura https://t.co/EWZUABxm90,"{'type': 'Point', 'coordinates': [6.71226358, 79.90831757]}","{'type': 'Point', 'coordinates': [79.90831757, 6.71226358]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
64,Sat Dec 01 11:17:41 +0000 2018,PHOTOGRAPHY • Osborne Creative can cater for your travel and lifestyle photography needs • pictured is Arcade Indep… https://t.co/g9xvCf33iR,"{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
65,Tue Nov 27 13:57:28 +0000 2018,...because I was having a good hair day 😌 #Monochrome #MyAll #TheGoodHusbandSeries #Love #DrunkAndTheBeautiful… https://t.co/mrtL2ou6qI,"{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
66,Fri Nov 23 08:01:09 +0000 2018,Just posted a photo @ Arcade Independence Square https://t.co/aadJkTYjJ0,"{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
67,Wed Nov 21 12:55:30 +0000 2018,"I'm at Arcade Independence Square in Colombo, Western Province https://t.co/v74pGjgFi7","{'type': 'Point', 'coordinates': [6.90287785, 79.86885362]}","{'type': 'Point', 'coordinates': [79.86885362, 6.90287785]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
68,Fri Nov 16 01:34:18 +0000 2018,Just posted a photo @ Arcade Independence Square https://t.co/9PvUPvPBSc,"{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
69,Fri Nov 16 01:33:58 +0000 2018,Local dogs. @ Arcade Independence Square https://t.co/v69yyjyWhm,"{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
70,Sat Oct 27 14:53:40 +0000 2018,Amidst of all political drama #oktoberfest18 @ Arcade Independence Square https://t.co/u2l5LvOwiG,"{'type': 'Point', 'coordinates': [6.90297056, 79.868645]}","{'type': 'Point', 'coordinates': [79.868645, 6.90297056]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
